Timestep,Cell,CO2
50.0,poly_17,8.619083882729814e-11
50.0,poly_18,4.625588564075791e-11
50.0,poly_19,5.148499343372336e-12
50.0,poly_20,2.1326838116854637e-13
50.0,poly_21,3.059078963057049e-15
50.0,poly_22,7.741571862646824e-19
50.0,poly_23,4.030813878147396e-21
50.0,poly_24,3.594167514408893e-11
50.0,poly_25,2.465406310107811e-09
50.0,poly_26,5.780130021461108e-08
50.0,poly_27,4.8409143217878e-07
50.0,poly_28,5.998264880964223e-07
50.0,poly_29,1.0186012762483867e-06
50.0,poly_30,5.468155691271268e-07
50.0,poly_31,6.085112677816807e-08
50.0,poly_32,2.5199943447608653e-09
50.0,poly_33,3.613622980106076e-11
50.0,poly_34,1.0610874868434553e-14
50.0,poly_35,3.7089562407862483e-16
50.0,poly_36,1.426105530119977e-07
50.0,poly_37,9.782322199584469e-06
50.0,poly_38,0.00022936064657831502
50.0,poly_39,0.0019214776976435978
50.0,poly_40,0.002388338592984478
50.0,poly_41,0.004050596200280774
50.0,poly_42,0.002177707958616816
50.0,poly_43,0.00024210536042624096
50.0,poly_44,1.0013110159903566e-05
50.0,poly_45,1.433907698372141e-07
50.0,poly_46,8.653855783820051e-11
50.0,poly_47,9.79272664572416e-12
50.0,poly_48,9.644564077011847e-06
50.0,poly_49,0.0006615830695179168
50.0,poly_50,0.01561516827875158
50.0,poly_51,0.13475729795050168
50.0,poly_52,0.22009268056600667
50.0,poly_53,0.3369353958809471
50.0,poly_54,0.20379292732088025
50.0,poly_55,0.021003323667759245
50.0,poly_56,0.0007770126312139866
50.0,poly_57,9.790624312811817e-06
50.0,poly_58,5.866676077399389e-07
50.0,poly_59,1.0270556794352739e-07
50.0,poly_60,0.00021950928361526482
50.0,poly_61,0.015057961981563365
50.0,poly_62,0.3577712596083479
50.0,poly_63,3.176958451178196
50.0,poly_64,6.347438319075508
50.0,poly_65,9.107892816435415
50.0,poly_66,5.929507083282431
50.0,poly_67,0.5838123307984928
50.0,poly_68,0.01997901399471758
50.0,poly_69,0.0005233597942362266
50.0,poly_70,0.002296124533256206
50.0,poly_71,0.00038259683461563276
50.0,poly_72,0.0016813670855594061
50.0,poly_73,0.11534193031762817
50.0,poly_74,2.758330887622133
50.0,poly_75,25.164972286841873
50.0,poly_76,58.732330378352
50.0,poly_77,80.6407442317365
50.0,poly_78,55.176289142780824
50.0,poly_79,5.271252557097206
50.0,poly_80,0.17133258075171956
50.0,poly_81,0.024130468461840526
50.0,poly_82,0.15776787202499765
50.0,poly_83,0.030122203368017804
50.0,poly_84,0.00021950928361526482
50.0,poly_85,0.015057961981563365
50.0,poly_86,0.3577712596083479
50.0,poly_87,3.176958451178196
50.0,poly_88,6.347438319076548
50.0,poly_89,9.107892837966613
50.0,poly_90,5.929628930014702
50.0,poly_91,0.5899903581350298
50.0,poly_92,0.1201166042096245
50.0,poly_93,0.9033792006602077
50.0,poly_94,9.006725549998455
50.0,poly_95,1.275321554919814
50.0,poly_96,9.644564077011847e-06
50.0,poly_97,0.0006615830695179168
50.0,poly_98,0.01561516827875158
50.0,poly_99,0.13475729795050184
50.0,poly_100,0.22009268060741058
50.0,poly_101,0.3369363076952891
50.0,poly_102,0.20906661438762672
50.0,poly_103,0.2729335422876566
50.0,poly_104,3.4672914859896355
50.0,poly_105,17.108259619685956
50.0,poly_106,155.38088897176567
50.0,poly_107,24.094666009458837
50.0,poly_108,1.426105530119977e-07
50.0,poly_109,9.782322199584469e-06
50.0,poly_110,0.00022936064657831502
50.0,poly_111,0.0019214776976448017
50.0,poly_112,0.002388339045055962
50.0,poly_113,0.004060774460512548
50.0,poly_114,0.061492452407181236
50.0,poly_115,2.7893576589565785
50.0,poly_116,37.30608961058484
50.0,poly_117,105.83854425341552
50.0,poly_118,119.05085060729112
50.0,poly_119,143.08946415123384
50.0,poly_120,3.594167514408893e-11
50.0,poly_121,2.465406310107811e-09
50.0,poly_122,5.780130021461159e-08
50.0,poly_123,4.840914323417547e-07
50.0,poly_124,5.9986789059749e-07
50.0,poly_125,1.930368453702585e-06
50.0,poly_126,0.005273676073719254
50.0,poly_127,0.2497164640536556
50.0,poly_128,3.319069834967013
50.0,poly_129,8.721678118847485
50.0,poly_130,16.214368675028663
50.0,poly_131,54.9432262743033
50.0,poly_132,3.0427218118897584e-15
50.0,poly_133,2.0871440018012185e-13
50.0,poly_134,4.8932328953121855e-12
50.0,poly_135,4.0978884011923646e-11
50.0,poly_136,5.178700913579576e-11
50.0,poly_137,2.1658650084503196e-08
50.0,poly_138,0.00012196185863829483
50.0,poly_139,0.005901605194381505
50.0,poly_140,0.0856029352237756
50.0,poly_141,0.6223817825922678
50.0,poly_142,10.966007960706378
50.0,poly_143,99.00883229876408
50.0,poly_0,8.602366601829591e-20
50.0,poly_1,5.900762200522284e-18
50.0,poly_2,1.3834121498991251e-16
50.0,poly_3,1.158552565005782e-15
50.0,poly_4,1.434622809202498e-15
50.0,poly_5,2.4368516145814303e-15
50.0,poly_6,1.3077808632705281e-15
50.0,poly_7,1.4556220949078798e-16
50.0,poly_8,6.0296825738968115e-18
50.0,poly_9,8.648854446782324e-20
50.0,poly_10,2.1789678685873246e-23
50.0,poly_11,1.8444323523148655e-27
50.0,poly_12,3.04263578822374e-15
50.0,poly_13,2.0870849941792134e-13
50.0,poly_14,4.8930945540630505e-12
50.0,poly_15,4.0977717644296625e-11
50.0,poly_16,5.074225389270463e-11
50.0,poly_17,8.619083882729814e-11
50.0,poly_18,4.625588564075791e-11
50.0,poly_19,5.148499343372336e-12
50.0,poly_20,2.1326838116854637e-13
50.0,poly_21,3.059078963057049e-15
50.0,poly_22,7.741571862646824e-19
50.0,poly_23,4.030813878147396e-21
50.0,poly_24,3.594167514408893e-11
50.0,poly_25,2.465406310107811e-09
50.0,poly_26,5.780130021461108e-08
50.0,poly_27,4.8409143217878e-07
50.0,poly_28,5.998264880964223e-07
50.0,poly_29,1.0186012762483867e-06
50.0,poly_30,5.468155691271268e-07
50.0,poly_31,6.085112677816807e-08
50.0,poly_32,2.5199943447608653e-09
50.0,poly_33,3.613622980106076e-11
50.0,poly_34,1.0610874868434553e-14
50.0,poly_35,3.7089562407862483e-16
50.0,poly_36,1.426105530119977e-07
50.0,poly_37,9.782322199584469e-06
50.0,poly_38,0.00022936064657831502
50.0,poly_39,0.0019214776976435978
50.0,poly_40,0.002388338592984478
50.0,poly_41,0.004050596200280774
50.0,poly_42,0.002177707958616816
50.0,poly_43,0.00024210536042624096
50.0,poly_44,1.0013110159903566e-05
50.0,poly_45,1.433907698372141e-07
50.0,poly_46,8.653855783820051e-11
50.0,poly_47,9.79272664572416e-12
50.0,poly_48,9.644564077011847e-06
50.0,poly_49,0.0006615830695179168
50.0,poly_50,0.01561516827875158
50.0,poly_51,0.13475729795050168
50.0,poly_52,0.22009268056600667
50.0,poly_53,0.3369353958809471
50.0,poly_54,0.20379292732088025
50.0,poly_55,0.021003323667759245
50.0,poly_56,0.0007770126312139866
50.0,poly_57,9.790624312811817e-06
50.0,poly_58,5.866676077399389e-07
50.0,poly_59,1.0270556794352739e-07
50.0,poly_60,0.00021950928361526482
50.0,poly_61,0.015057961981563365
50.0,poly_62,0.3577712596083479
50.0,poly_63,3.176958451178196
50.0,poly_64,6.347438319075508
50.0,poly_65,9.107892816435415
50.0,poly_66,5.929507083282431
50.0,poly_67,0.5838123307984928
50.0,poly_68,0.01997901399471758
50.0,poly_69,0.0005233597942362266
50.0,poly_70,0.002296124533256206
50.0,poly_71,0.00038259683461563276
50.0,poly_72,0.0016813670855594061
50.0,poly_73,0.11534193031762817
50.0,poly_74,2.758330887622133
50.0,poly_75,25.164972286841873
50.0,poly_76,58.732330378352
50.0,poly_77,80.6407442317365
50.0,poly_78,55.176289142780824
50.0,poly_79,5.271252557097206
50.0,poly_80,0.17133258075171956
50.0,poly_81,0.024130468461840526
50.0,poly_82,0.15776787202499765
50.0,poly_83,0.030122203368017804
50.0,poly_84,0.00021950928361526482
50.0,poly_85,0.015057961981563365
50.0,poly_86,0.3577712596083479
50.0,poly_87,3.176958451178196
50.0,poly_88,6.347438319076548
50.0,poly_89,9.107892837966613
50.0,poly_90,5.929628930014702
50.0,poly_91,0.5899903581350298
50.0,poly_92,0.1201166042096245
50.0,poly_93,0.9033792006602077
50.0,poly_94,9.006725549998455
50.0,poly_95,1.275321554919814
50.0,poly_96,9.644564077011847e-06
50.0,poly_97,0.0006615830695179168
50.0,poly_98,0.01561516827875158
50.0,poly_99,0.13475729795050184
50.0,poly_100,0.22009268060741058
50.0,poly_101,0.3369363076952891
50.0,poly_102,0.20906661438762672
50.0,poly_103,0.2729335422876566
50.0,poly_104,3.4672914859896355
50.0,poly_105,17.108259619685956
50.0,poly_106,155.38088897176567
50.0,poly_107,24.094666009458837
50.0,poly_108,1.426105530119977e-07
50.0,poly_109,9.782322199584469e-06
50.0,poly_110,0.00022936064657831502
50.0,poly_111,0.0019214776976448017
50.0,poly_112,0.002388339045055962
50.0,poly_113,0.004060774460512548
50.0,poly_114,0.061492452407181236
50.0,poly_115,2.7893576589565785
50.0,poly_116,37.30608961058484
50.0,poly_117,105.83854425341552
50.0,poly_118,119.05085060729112
50.0,poly_119,143.08946415123384
50.0,poly_120,3.594167514408893e-11
50.0,poly_121,2.465406310107811e-09
50.0,poly_122,5.780130021461159e-08
50.0,poly_123,4.840914323417547e-07
50.0,poly_124,5.9986789059749e-07
50.0,poly_125,1.930368453702585e-06
50.0,poly_126,0.005273676073719254
50.0,poly_127,0.2497164640536556
50.0,poly_128,3.319069834967013
50.0,poly_129,8.721678118847485
50.0,poly_130,16.214368675028663
50.0,poly_131,54.9432262743033
50.0,poly_132,3.0427218118897584e-15
50.0,poly_133,2.0871440018012185e-13
50.0,poly_134,4.8932328953121855e-12
50.0,poly_135,4.0978884011923646e-11
50.0,poly_136,5.178700913579576e-11
50.0,poly_137,2.1658650084503196e-08
50.0,poly_138,0.00012196185863829483
50.0,poly_139,0.005901605194381505
50.0,poly_140,0.0856029352237756
50.0,poly_141,0.6223817825922678
50.0,poly_142,10.966007960706378
50.0,poly_143,99.00883229876408
60.0,poly_0,7.354886791752118e-16
60.0,poly_1,2.5218492863313372e-14
60.0,poly_2,3.9869250711435454e-13
60.0,poly_3,2.582897373630584e-12
60.0,poly_4,3.3516138590875778e-12
60.0,poly_5,5.381361389061093e-12
60.0,poly_6,2.9910929791242733e-12
60.0,poly_7,4.278217044703208e-13
60.0,poly_8,2.6163849382334678e-14
60.0,poly_9,7.405255628116066e-16
60.0,poly_10,8.091580861151738e-18
60.0,poly_11,3.964038390383276e-21
60.0,poly_12,5.8065792773363766e-12
60.0,poly_13,1.9909872688359225e-10
60.0,poly_14,3.1477789751254185e-09
60.0,poly_15,2.039531519159115e-08
60.0,poly_16,2.6491398662950142e-08
60.0,poly_17,4.2519230351498846e-08
60.0,poly_18,2.364410241695953e-08
60.0,poly_19,3.381162938971044e-09
60.0,poly_20,2.0671214461776224e-10
60.0,poly_21,5.848587010326691e-12
60.0,poly_22,6.402543887709543e-14
60.0,poly_23,6.605829275108205e-17
60.0,poly_24,1.7410802535363455e-08
60.0,poly_25,5.970157462869469e-07
60.0,poly_26,9.44028500311033e-06
60.0,poly_27,6.119660255001702e-05
60.0,poly_28,7.978382996324913e-05
60.0,poly_29,0.000127879669416521
60.0,poly_30,7.123458085745568e-05
60.0,poly_31,1.0178805669423327e-05
60.0,poly_32,6.215459014609748e-07
60.0,poly_33,1.756235374205567e-08
60.0,poly_34,1.9447278952567925e-10
60.0,poly_35,7.682220312721286e-13
60.0,poly_36,1.5581739371570666e-06
60.0,poly_37,5.356456930775376e-05
60.0,poly_38,0.0008541691506469617
60.0,poly_39,0.005695289387247706
60.0,poly_40,0.00896149500890288
60.0,poly_41,0.013458174097020506
60.0,poly_42,0.008135352328275655
60.0,poly_43,0.001121558456696807
60.0,poly_44,6.460448515915578e-05
60.0,poly_45,1.7065406770799527e-06
60.0,poly_46,4.0647536291275253e-08
60.0,poly_47,5.2212424833202376e-09
60.0,poly_48,5.302702116150274e-05
60.0,poly_49,0.0018275184515382501
60.0,poly_50,0.029388816844399552
60.0,poly_51,0.2013378865802231
60.0,poly_52,0.3677592237862314
60.0,poly_53,0.5275499992082555
60.0,poly_54,0.33754135477465524
60.0,poly_55,0.045414787920156734
60.0,poly_56,0.0025080218544881183
60.0,poly_57,7.455629575676406e-05
60.0,poly_58,7.047538813869429e-05
60.0,poly_59,1.5045587387639532e-05
60.0,poly_60,0.0008071899010804487
60.0,poly_61,0.0278892447206517
60.0,poly_62,0.452228513092376
60.0,poly_63,3.266994133505581
60.0,poly_64,8.720988078260588
60.0,poly_65,13.021704843271989
60.0,poly_66,8.167774344528194
60.0,poly_67,0.8866749888973922
60.0,poly_68,0.04293796887026682
60.0,poly_69,0.0021681268398143524
60.0,poly_70,0.006358554790366661
60.0,poly_71,0.001482376643165943
60.0,poly_72,0.004672378991925273
60.0,poly_73,0.1618328641490229
60.0,poly_74,2.6452749325099822
60.0,poly_75,21.053854287266702
60.0,poly_76,92.77488133496207
60.0,poly_77,148.28089957377856
60.0,poly_78,88.34939081550147
60.0,poly_79,7.206691323955646
60.0,poly_80,0.2802782627875519
60.0,poly_81,0.06494490625156167
60.0,poly_82,0.3790665044883696
60.0,poly_83,0.07733339812835996
60.0,poly_84,0.0008071899010804487
60.0,poly_85,0.0278892447206517
60.0,poly_86,0.4522285130923761
60.0,poly_87,3.2669941335058215
60.0,poly_88,8.720988080984174
60.0,poly_89,13.021715435587893
60.0,poly_90,8.168526671856345
60.0,poly_91,0.9058641838087834
60.0,poly_92,0.26355363127863835
60.0,poly_93,1.5987355127676521
60.0,poly_94,10.826656694049516
60.0,poly_95,2.1188430976641954
60.0,poly_96,5.302702116150274e-05
60.0,poly_97,0.0018275184515382501
60.0,poly_98,0.029388816844399715
60.0,poly_99,0.20133788658547014
60.0,poly_100,0.3677592840822196
60.0,poly_101,0.5277860521615537
60.0,poly_102,0.35402167718355115
60.0,poly_103,0.5364242579821833
60.0,poly_104,6.150164735228917
60.0,poly_105,21.703218584938668
60.0,poly_106,110.47319244913174
60.0,poly_107,26.261422686917697
60.0,poly_108,1.5581739371570666e-06
60.0,poly_109,5.3564569307753776e-05
60.0,poly_110,0.000854169150648146
60.0,poly_111,0.005695289426625039
60.0,poly_112,0.008961950578384505
60.0,poly_113,0.015247601806423648
60.0,poly_114,0.13229526178130335
60.0,poly_115,4.969290305466801
60.0,poly_116,74.98492928267818
60.0,poly_117,123.49235921048587
60.0,poly_118,95.05066384688082
60.0,poly_119,107.18532806739232
60.0,poly_120,1.7410802535404986e-08
60.0,poly_121,5.970157462883716e-07
60.0,poly_122,9.440285003293715e-06
60.0,poly_123,6.119660779702934e-05
60.0,poly_124,7.984412321494339e-05
60.0,poly_125,0.0003639105815727922
60.0,poly_126,0.016484700451459607
60.0,poly_127,0.4850957652407102
60.0,poly_128,5.797695411142814
60.0,poly_129,11.890798105334396
60.0,poly_130,17.339498708147016
60.0,poly_131,48.96431570917686
60.0,poly_132,5.807314724481905e-12
60.0,poly_133,1.991239439523916e-10
60.0,poly_134,3.1481776529043695e-09
60.0,poly_135,2.0398142134390185e-08
60.0,poly_136,2.9261566060591987e-08
60.0,poly_137,1.0797662747017375e-05
60.0,poly_138,0.0007526355390969779
60.0,poly_139,0.018599114089865188
60.0,poly_140,0.19048925429178293
60.0,poly_141,1.0672936688007895
60.0,poly_142,13.427386635526283
60.0,poly_143,123.34162423274631
60.0,poly_0,7.354886791752118e-16
60.0,poly_1,2.5218492863313372e-14
60.0,poly_2,3.9869250711435454e-13
60.0,poly_3,2.582897373630584e-12
60.0,poly_4,3.3516138590875778e-12
60.0,poly_5,5.381361389061093e-12
60.0,poly_6,2.9910929791242733e-12
60.0,poly_7,4.278217044703208e-13
60.0,poly_8,2.6163849382334678e-14
60.0,poly_9,7.405255628116066e-16
60.0,poly_10,8.091580861151738e-18
60.0,poly_11,3.964038390383276e-21
60.0,poly_12,5.8065792773363766e-12
60.0,poly_13,1.9909872688359225e-10
60.0,poly_14,3.1477789751254185e-09
60.0,poly_15,2.039531519159115e-08
60.0,poly_16,2.6491398662950142e-08
60.0,poly_17,4.2519230351498846e-08
60.0,poly_18,2.364410241695953e-08
60.0,poly_19,3.381162938971044e-09
60.0,poly_20,2.0671214461776224e-10
60.0,poly_21,5.848587010326691e-12
60.0,poly_22,6.402543887709543e-14
60.0,poly_23,6.605829275108205e-17
60.0,poly_24,1.7410802535363455e-08
60.0,poly_25,5.970157462869469e-07
60.0,poly_26,9.44028500311033e-06
60.0,poly_27,6.119660255001702e-05
60.0,poly_28,7.978382996324913e-05
60.0,poly_29,0.000127879669416521
60.0,poly_30,7.123458085745568e-05
60.0,poly_31,1.0178805669423327e-05
60.0,poly_32,6.215459014609748e-07
60.0,poly_33,1.756235374205567e-08
60.0,poly_34,1.9447278952567925e-10
60.0,poly_35,7.682220312721286e-13
60.0,poly_36,1.5581739371570666e-06
60.0,poly_37,5.356456930775376e-05
60.0,poly_38,0.0008541691506469617
60.0,poly_39,0.005695289387247706
60.0,poly_40,0.00896149500890288
60.0,poly_41,0.013458174097020506
60.0,poly_42,0.008135352328275655
60.0,poly_43,0.001121558456696807
60.0,poly_44,6.460448515915578e-05
60.0,poly_45,1.7065406770799527e-06
60.0,poly_46,4.0647536291275253e-08
60.0,poly_47,5.2212424833202376e-09
60.0,poly_48,5.302702116150274e-05
60.0,poly_49,0.0018275184515382501
60.0,poly_50,0.029388816844399552
60.0,poly_51,0.2013378865802231
60.0,poly_52,0.3677592237862314
60.0,poly_53,0.5275499992082555
60.0,poly_54,0.33754135477465524
60.0,poly_55,0.045414787920156734
60.0,poly_56,0.0025080218544881183
60.0,poly_57,7.455629575676406e-05
60.0,poly_58,7.047538813869429e-05
60.0,poly_59,1.5045587387639532e-05
60.0,poly_60,0.0008071899010804487
60.0,poly_61,0.0278892447206517
60.0,poly_62,0.452228513092376
60.0,poly_63,3.266994133505581
60.0,poly_64,8.720988078260588
60.0,poly_65,13.021704843271989
60.0,poly_66,8.167774344528194
60.0,poly_67,0.8866749888973922
60.0,poly_68,0.04293796887026682
60.0,poly_69,0.0021681268398143524
60.0,poly_70,0.006358554790366661
60.0,poly_71,0.001482376643165943
60.0,poly_72,0.004672378991925273
60.0,poly_73,0.1618328641490229
60.0,poly_74,2.6452749325099822
60.0,poly_75,21.053854287266702
60.0,poly_76,92.77488133496207
60.0,poly_77,148.28089957377856
60.0,poly_78,88.34939081550147
60.0,poly_79,7.206691323955646
60.0,poly_80,0.2802782627875519
60.0,poly_81,0.06494490625156167
60.0,poly_82,0.3790665044883696
60.0,poly_83,0.07733339812835996
60.0,poly_84,0.0008071899010804487
60.0,poly_85,0.0278892447206517
60.0,poly_86,0.4522285130923761
60.0,poly_87,3.2669941335058215
60.0,poly_88,8.720988080984174
60.0,poly_89,13.021715435587893
60.0,poly_90,8.168526671856345
60.0,poly_91,0.9058641838087834
60.0,poly_92,0.26355363127863835
60.0,poly_93,1.5987355127676521
60.0,poly_94,10.826656694049516
60.0,poly_95,2.1188430976641954
60.0,poly_96,5.302702116150274e-05
60.0,poly_97,0.0018275184515382501
60.0,poly_98,0.029388816844399715
60.0,poly_99,0.20133788658547014
60.0,poly_100,0.3677592840822196
60.0,poly_101,0.5277860521615537
60.0,poly_102,0.35402167718355115
60.0,poly_103,0.5364242579821833
60.0,poly_104,6.150164735228917
60.0,poly_105,21.703218584938668
60.0,poly_106,110.47319244913174
60.0,poly_107,26.261422686917697
60.0,poly_108,1.5581739371570666e-06
60.0,poly_109,5.3564569307753776e-05
60.0,poly_110,0.000854169150648146
60.0,poly_111,0.005695289426625039
60.0,poly_112,0.008961950578384505
60.0,poly_113,0.015247601806423648
60.0,poly_114,0.13229526178130335
60.0,poly_115,4.969290305466801
60.0,poly_116,74.98492928267818
60.0,poly_117,123.49235921048587
60.0,poly_118,95.05066384688082
60.0,poly_119,107.18532806739232
60.0,poly_120,1.7410802535404986e-08
60.0,poly_121,5.970157462883716e-07
60.0,poly_122,9.440285003293715e-06
60.0,poly_123,6.119660779702934e-05
60.0,poly_124,7.984412321494339e-05
60.0,poly_125,0.0003639105815727922
60.0,poly_126,0.016484700451459607
60.0,poly_127,0.4850957652407102
60.0,poly_128,5.797695411142814
60.0,poly_129,11.890798105334396
60.0,poly_130,17.339498708147016
60.0,poly_131,48.96431570917686
60.0,poly_132,5.807314724481905e-12
60.0,poly_133,1.991239439523916e-10
60.0,poly_134,3.1481776529043695e-09
60.0,poly_135,2.0398142134390185e-08
60.0,poly_136,2.9261566060591987e-08
60.0,poly_137,1.0797662747017375e-05
60.0,poly_138,0.0007526355390969779
60.0,poly_139,0.018599114089865188
60.0,poly_140,0.19048925429178293
60.0,poly_141,1.0672936688007895
60.0,poly_142,13.427386635526283
60.0,poly_143,123.34162423274631
70.0,poly_0,5.535342900795673e-13
70.0,poly_1,1.2613044560111485e-11
70.0,poly_2,1.5135988800554854e-10
70.0,poly_3,8.104537560301148e-10
70.0,poly_4,1.093494362337946e-09
70.0,poly_5,1.6712121597864294e-09
70.0,poly_6,9.592139101206417e-10
70.0,poly_7,1.6555132793687682e-10
70.0,poly_8,1.3289388204148247e-11
70.0,poly_9,5.584303008047817e-13
70.0,poly_10,1.202570188124582e-14
70.0,poly_11,1.1022572873826897e-16
70.0,poly_12,1.3400483111253092e-09
70.0,poly_13,3.0537761937721064e-08
70.0,poly_14,3.665493101412767e-07
70.0,poly_15,1.9640859853333636e-06
70.0,poly_16,2.6607919190387204e-06
70.0,poly_17,4.061130144475528e-06
70.0,poly_18,2.3352871296731995e-06
70.0,poly_19,4.0281898795620335e-07
70.0,poly_20,3.2300863391771424e-08
70.0,poly_21,1.3556228194374534e-09
70.0,poly_22,2.927321125705905e-11
70.0,poly_23,2.9976611734991626e-13
70.0,poly_24,1.486948400543042e-07
70.0,poly_25,3.4006479043378724e-06
70.0,poly_26,4.1185127440147356e-05
70.0,poly_27,0.00022652951707754083
70.0,poly_28,0.0003517065878325428
70.0,poly_29,0.0005143553989504908
70.0,poly_30,0.00031381400641955406
70.0,poly_31,5.317933327689689e-05
70.0,poly_32,4.119958481893362e-06
70.0,poly_33,1.660026742988917e-07
70.0,poly_34,4.290242750603753e-09
70.0,poly_35,2.6885093053234616e-10
70.0,poly_36,6.731579091109833e-06
70.0,poly_37,0.0001545070729361171
70.0,poly_38,0.0018880259361198485
70.0,poly_39,0.01065062591478529
70.0,poly_40,0.01852660592831415
70.0,poly_41,0.02623241051418139
70.0,poly_42,0.0167294023280191
70.0,poly_43,0.0027978686042690135
70.0,poly_44,0.0002111764842779535
70.0,poly_45,8.672720067469824e-06
70.0,poly_46,2.305253106970601e-06
70.0,poly_47,5.679675037164938e-07
70.0,poly_48,0.0001533975052028547
70.0,poly_49,0.0035335377421886315
70.0,poly_50,0.04367450785524613
70.0,poly_51,0.2571420277020866
70.0,poly_52,0.5510564598806909
70.0,poly_53,0.7871551675879044
70.0,poly_54,0.5064194279394714
70.0,poly_55,0.07792186847999445
70.0,poly_56,0.005488166669230975
70.0,poly_57,0.0002562855346899323
70.0,poly_58,0.00024489857802344054
70.0,poly_59,6.721564239133853e-05
70.0,poly_60,0.0017595248945875396
70.0,poly_61,0.040675270786612795
70.0,poly_62,0.5109720630918637
70.0,poly_63,3.2372051279815284
70.0,poly_64,9.367208837881705
70.0,poly_65,13.960804908499908
70.0,poly_66,8.77194914912632
70.0,poly_67,1.174762551852023
70.0,poly_68,0.07340187027857754
70.0,poly_69,0.0057328392542811525
70.0,poly_70,0.015880598711244608
70.0,poly_71,0.004134688520740031
70.0,poly_72,0.008233612061611327
70.0,poly_73,0.19099028805425577
70.0,poly_74,2.4539282041635144
70.0,poly_75,17.284116811316235
70.0,poly_76,68.30298427994211
70.0,poly_77,106.4303671721758
70.0,poly_78,64.86120709144156
70.0,poly_79,7.579139514744973
70.0,poly_80,0.419202699761984
70.0,poly_81,0.12565278970806143
70.0,poly_82,0.587344412194518
70.0,poly_83,0.14579074417015572
70.0,poly_84,0.0017595248945875396
70.0,poly_85,0.04067527078661281
70.0,poly_86,0.5109720630918912
70.0,poly_87,3.237205128194296
70.0,poly_88,9.367209468056002
70.0,poly_89,13.960863050150497
70.0,poly_90,8.774160535316257
70.0,poly_91,1.216969520348653
70.0,poly_92,0.4824772459837207
70.0,poly_93,2.2101528683223006
70.0,poly_94,10.78442961943766
70.0,poly_95,2.778385555549114
70.0,poly_96,0.0001533975052028547
70.0,poly_97,0.003533537742188655
70.0,poly_98,0.043674507855656436
70.0,poly_99,0.2571420308895211
70.0,poly_100,0.5510659292905337
70.0,poly_101,0.7880224537509265
70.0,poly_102,0.5424010165481379
70.0,poly_103,0.9231837894288323
70.0,poly_104,9.214467579944206
70.0,poly_105,24.158808228452557
70.0,poly_106,81.50577675758043
70.0,poly_107,25.422749072082386
70.0,poly_108,6.731579091109845e-06
70.0,poly_109,0.00015450707293625327
70.0,poly_110,0.0018880259384648356
70.0,poly_111,0.010650644189500787
70.0,poly_112,0.01858099594459259
70.0,poly_113,0.03119914219372473
70.0,poly_114,0.2508687722484028
70.0,poly_115,7.543715697624993
70.0,poly_116,100.20747808584022
70.0,poly_117,136.88211999333703
70.0,poly_118,119.51760264578023
70.0,poly_119,82.83132882452603
70.0,poly_120,1.4869484014747037e-07
70.0,poly_121,3.400647906484657e-06
70.0,poly_122,4.1185127875915206e-05
70.0,poly_123,0.00022653270458638727
70.0,poly_124,0.0003611753879625231
70.0,poly_125,0.0013796313598525933
70.0,poly_126,0.03607262806108811
70.0,poly_127,0.8308333834439106
70.0,poly_128,8.678999309552559
70.0,poly_129,14.737004273584638
70.0,poly_130,19.253835906476834
70.0,poly_131,44.473984098726525
70.0,poly_132,1.3406017522419703e-09
70.0,poly_133,3.055037286092928e-08
70.0,poly_134,3.6670067294165915e-07
70.0,poly_135,1.96511557838344e-06
70.0,poly_136,3.311116811783247e-06
70.0,poly_137,6.353904759854627e-05
70.0,poly_138,0.002233320921342276
70.0,poly_139,0.04108263259490861
70.0,poly_140,0.3568569123329313
70.0,poly_141,1.559767774954204
70.0,poly_142,15.962449487487717
70.0,poly_143,141.15927454694813
70.0,poly_0,5.535342900795673e-13
70.0,poly_1,1.2613044560111485e-11
70.0,poly_2,1.5135988800554854e-10
70.0,poly_3,8.104537560301148e-10
70.0,poly_4,1.093494362337946e-09
70.0,poly_5,1.6712121597864294e-09
70.0,poly_6,9.592139101206417e-10
70.0,poly_7,1.6555132793687682e-10
70.0,poly_8,1.3289388204148247e-11
70.0,poly_9,5.584303008047817e-13
70.0,poly_10,1.202570188124582e-14
70.0,poly_11,1.1022572873826897e-16
70.0,poly_12,1.3400483111253092e-09
70.0,poly_13,3.0537761937721064e-08
70.0,poly_14,3.665493101412767e-07
70.0,poly_15,1.9640859853333636e-06
70.0,poly_16,2.6607919190387204e-06
70.0,poly_17,4.061130144475528e-06
70.0,poly_18,2.3352871296731995e-06
70.0,poly_19,4.0281898795620335e-07
70.0,poly_20,3.2300863391771424e-08
70.0,poly_21,1.3556228194374534e-09
70.0,poly_22,2.927321125705905e-11
70.0,poly_23,2.9976611734991626e-13
70.0,poly_24,1.486948400543042e-07
70.0,poly_25,3.4006479043378724e-06
70.0,poly_26,4.1185127440147356e-05
70.0,poly_27,0.00022652951707754083
70.0,poly_28,0.0003517065878325428
70.0,poly_29,0.0005143553989504908
70.0,poly_30,0.00031381400641955406
70.0,poly_31,5.317933327689689e-05
70.0,poly_32,4.119958481893362e-06
70.0,poly_33,1.660026742988917e-07
70.0,poly_34,4.290242750603753e-09
70.0,poly_35,2.6885093053234616e-10
70.0,poly_36,6.731579091109833e-06
